,Title,GPU,RAM,Processor,Monitor,System,Prices
5910,MSI Laptop GF65 Thin 9SEXR-825XPL ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i5-9300H,"15.6""",Windows 10 Pro,5399.0
5911,MSI Laptop GF65 Thin 9SEXR-825XPL ,NVIDIA GeForce RTX 2060,8 GB,Intel Core i5-9300H,"15.6""",Windows 10 Pro,5599.0
5912,MSI Laptop GF65 Thin 9SEXR-825XPL ,NVIDIA GeForce RTX 2060,32 GB,Intel Core i5-9300H,"15.6""",Brak,5599.0
5913,MSI Laptop GF65 Thin 9SEXR-825XPL ,NVIDIA GeForce RTX 2060,32 GB,Intel Core i5-9300H,"15.6""",Windows 10 Pro,6199.0
5914,MSI Laptop GF65 Thin 9SEXR-825XPL ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i5-9300H,"15.6""",Brak,5249.0
5915,MSI Laptop GF65 Thin 9SEXR-825XPL ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i5-9300H,"15.6""",Windows 10 Home,5699.0
5916,MSI Laptop GF65 Thin 9SEXR-825XPL ,NVIDIA GeForce RTX 2060,8 GB,Intel Core i5-9300H,"15.6""",Brak,4699.0
5917,MSI Laptop GF65 Thin 9SEXR-825XPL ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i5-9300H,"15.6""",Windows 10 Home,5099.0
5918,MSI Laptop GF65 Thin 9SEXR-825XPL ,NVIDIA GeForce RTX 2060,8 GB,Intel Core i5-9300H,"15.6""",Windows 10 Home,5099.0
5919,MSI Laptop GF65 Thin 9SEXR-825XPL ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i5-9300H,"15.6""",Brak,4899.0
5920,MSI Laptop GF65 Thin 9SEXR-825XPL ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i5-9300H,"15.6""",Brak,4599.0
5921,MSI Laptop GF65 Thin 9SEXR-825XPL ,NVIDIA GeForce RTX 2060,8 GB,Intel Core i5-9300H,"15.6""",Windows 10 Home,4899.0
5922,MSI Laptop GF65 Thin 9SEXR-825XPL ,NVIDIA GeForce RTX 2060,8 GB,Intel Core i5-9300H,"15.6""",Windows 10 Pro,5199.0
5923,MSI Laptop GF65 Thin 9SEXR-825XPL ,NVIDIA GeForce RTX 2060,8 GB,Intel Core i5-9300H,"15.6""",Brak,4599.0
5924,MSI Laptop GF65 Thin 9SEXR-825XPL ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i5-9300H,"15.6""",Windows 10 Pro,5799.0
5925,MSI Laptop GF65 Thin 9SEXR-825XPL ,NVIDIA GeForce RTX 2060,8 GB,Intel Core i5-9300H,"15.6""",Windows 10 Home,4599.0
5926,MSI Laptop GF65 Thin 9SEXR-825XPL ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i5-9300H,"15.6""",Windows 10 Pro,5499.0
5927,MSI Laptop GF65 Thin 9SEXR-825XPL ,NVIDIA GeForce RTX 2060,8 GB,Intel Core i5-9300H,"15.6""",Brak,4999.0
5928,MSI Laptop GF65 Thin 9SEXR-825XPL ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i5-9300H,"15.6""",Brak,4399.0
5929,MSI Laptop GF65 Thin 9SEXR-825XPL ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i5-9300H,"15.6""",Brak,4799.0
5930,MSI Laptop GF65 Thin 9SEXR-825XPL ,NVIDIA GeForce RTX 2060,8 GB,Intel Core i5-9300H,"15.6""",Windows 10 Home,5499.0
5931,MSI Laptop GF65 Thin 9SEXR-825XPL ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i5-9300H,"15.6""",Windows 10 Pro,4949.0
5932,MSI Laptop GF65 Thin 9SEXR-825XPL ,NVIDIA GeForce RTX 2060,32 GB,Intel Core i5-9300H,"15.6""",Windows 10 Home,6049.0
5933,MSI Laptop GF65 Thin 9SEXR-825XPL ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i5-9300H,"15.6""",Windows 10 Home,4799.0
5934,MSI Laptop GF65 Thin 9SEXR-825XPL ,NVIDIA GeForce RTX 2060,8 GB,Intel Core i5-9300H,"15.6""",Brak,4399.0
5935,MSI Laptop GF65 Thin 9SEXR-825XPL ,NVIDIA GeForce RTX 2060,8 GB,Intel Core i5-9300H,"15.6""",Windows 10 Pro,4999.0
5936,MSI Laptop GF65 Thin 9SEXR-825XPL ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i5-9300H,"15.6""",Windows 10 Home,5299.0
5937,MSI Laptop GF65 Thin 9SEXR-825XPL ,NVIDIA GeForce RTX 2060,8 GB,Intel Core i5-9300H,"15.6""",Windows 10 Pro,5299.0
5938,MSI Laptop GL65 Leopard 10SCSR-047XPL ,NVIDIA GeForce GTX 1650 Ti,8 GB,Intel Core i7-10750H,"15.6""",Windows 10 Pro,5099.0
5939,MSI Laptop GL65 Leopard 10SCSR-047XPL ,NVIDIA GeForce GTX 1650 Ti,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Pro,5299.0
5940,MSI Laptop GL65 Leopard 10SCSR-047XPL ,NVIDIA GeForce GTX 1650 Ti,16 GB,Intel Core i7-10750H,"15.6""",Brak,4199.0
5941,MSI Laptop GL65 Leopard 10SCSR-047XPL ,NVIDIA GeForce GTX 1650 Ti,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Pro,4799.0
5942,MSI Laptop GL65 Leopard 10SCSR-047XPL ,NVIDIA GeForce GTX 1650 Ti,8 GB,Intel Core i7-10750H,"15.6""",Brak,4499.0
5943,MSI Laptop GL65 Leopard 10SCSR-047XPL ,NVIDIA GeForce GTX 1650 Ti,16 GB,Intel Core i7-10750H,"15.6""",Brak,4699.0
5944,MSI Laptop GL65 Leopard 10SCSR-047XPL ,NVIDIA GeForce GTX 1650 Ti,8 GB,Intel Core i7-10750H,"15.6""",Windows 10 Pro,4599.0
5945,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Pro,5549.0
5946,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,4999.0
5947,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,4999.0
5948,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,8 GB,Intel Core i7-10750H,"15.6""",Windows 10 Pro,5299.0
5949,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,8 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,5199.0
5950,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,5399.0
5951,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Pro,5149.0
5952,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,16 GB,Intel Core i7-10750H,"15.6""",Brak,4949.0
5953,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,16 GB,Intel Core i7-10750H,"15.6""",Brak,4949.0
5954,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,8 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,5199.0
5955,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,8 GB,Intel Core i7-10750H,"15.6""",Brak,5199.0
5956,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,8 GB,Intel Core i7-10750H,"15.6""",Brak,5199.0
5957,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,16 GB,Intel Core i7-10750H,"15.6""",Brak,5399.0
5958,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,16 GB,Intel Core i7-10750H,"15.6""",Brak,5399.0
5959,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,8 GB,Intel Core i7-10750H,"15.6""",Windows 10 Pro,4949.0
5960,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,8 GB,Intel Core i7-10750H,"15.6""",Windows 10 Pro,5299.0
5961,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,16 GB,Intel Core i7-10750H,"15.6""",Brak,4549.0
5962,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,8 GB,Intel Core i7-10750H,"15.6""",Brak,4699.0
5963,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,16 GB,Intel Core i7-10750H,"15.6""",Brak,4549.0
5964,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,8 GB,Intel Core i7-10750H,"15.6""",Windows 10 Pro,5799.0
5965,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,8 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,5699.0
5966,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,8 GB,Intel Core i7-10750H,"15.6""",Brak,4349.0
5967,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,8 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,5699.0
5968,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,8 GB,Intel Core i7-10750H,"15.6""",Windows 10 Pro,4949.0
5969,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,8 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,4799.0
5970,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,8 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,4799.0
5971,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Pro,5999.0
5972,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,8 GB,Intel Core i7-10750H,"15.6""",Windows 10 Pro,5799.0
5973,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Pro,5999.0
5974,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,5899.0
5975,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,5399.0
5976,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,8 GB,Intel Core i7-10750H,"15.6""",Brak,4699.0
5977,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,5899.0
5978,MSI Laptop GL65 Leopard 10SDR-421XPL ,NVIDIA GeForce GTX 1660 Ti,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Pro,5549.0
5979,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Pro,6806.96
5980,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Brak,5249.0
5981,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Brak,5249.0
5982,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,8 GB,Intel Core i7-10750H,"15.6""",Windows 10 Pro,6099.0
5983,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,6599.0
5984,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,8 GB,Intel Core i7-10750H,"15.6""",Windows 10 Pro,6099.0
5985,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Pro,6806.96
5986,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,8 GB,Intel Core i7-10750H,"15.6""",Windows 10 Pro,6499.0
5987,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,6599.0
5988,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,8 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,6399.0
5989,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,6698.91
5990,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,5699.0
5991,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Brak,6158.67
5992,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,5699.0
5993,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,8 GB,Intel Core i7-10750H,"15.6""",Windows 10 Pro,6499.0
5994,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,8 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,5499.0
5995,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,8 GB,Intel Core i7-10750H,"15.6""",Windows 10 Pro,5649.0
5996,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,8 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,5499.0
5997,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,6698.91
5998,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,8 GB,Intel Core i7-10750H,"15.6""",Brak,5049.0
5999,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,8 GB,Intel Core i7-10750H,"15.6""",Windows 10 Pro,5649.0
6000,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,8 GB,Intel Core i7-10750H,"15.6""",Brak,5499.0
6001,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,8 GB,Intel Core i7-10750H,"15.6""",Brak,5899.0
6002,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Pro,6749.0
6003,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Pro,6749.0
6004,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Brak,6149.0
6005,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,8 GB,Intel Core i7-10750H,"15.6""",Brak,5899.0
6006,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Brak,6149.0
6007,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,8 GB,Intel Core i7-10750H,"15.6""",Brak,5499.0
6008,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Pro,5849.0
6009,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Windows 10 Pro,5849.0
6010,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,8 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,6399.0
6011,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,16 GB,Intel Core i7-10750H,"15.6""",Brak,6158.67
6012,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,8 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,5999.0
6013,MSI Laptop GL65 Leopard 10SER-420XPL ,NVIDIA GeForce RTX 2060,8 GB,Intel Core i7-10750H,"15.6""",Windows 10 Home,5999.0
6014,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,8 GB,Intel Core i7-10750H,"17.3""",Windows 10 Home,5399.0
6015,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,8 GB,Intel Core i7-10750H,"17.3""",Brak,6299.0
6016,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,16 GB,Intel Core i7-10750H,"17.3""",Windows 10 Pro,6199.0
6017,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,16 GB,Intel Core i7-10750H,"17.3""",Windows 10 Pro,6099.0
6018,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,8 GB,Intel Core i7-10750H,"17.3""",Windows 10 Pro,5499.0
6019,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,16 GB,Intel Core i7-10750H,"17.3""",Windows 10 Pro,6399.0
6020,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,8 GB,Intel Core i7-10750H,"17.3""",Windows 10 Home,6249.0
6021,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,32 GB,Intel Core i7-10750H,"17.3""",Windows 10 Home,6399.0
6022,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,16 GB,Intel Core i7-10750H,"17.3""",Windows 10 Pro,5499.0
6023,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,8 GB,Intel Core i7-10750H,"17.3""",Windows 10 Pro,5299.0
6024,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,16 GB,Intel Core i7-10750H,"17.3""",Windows 10 Home,5399.0
6025,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,16 GB,Intel Core i7-10750H,"17.3""",Brak,5599.0
6026,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,8 GB,Intel Core i7-10750H,"17.3""",Windows 10 Pro,6199.0
6027,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,16 GB,Intel Core i7-10750H,"17.3""",Windows 10 Home,6249.0
6028,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,16 GB,Intel Core i7-10750H,"17.3""",Brak,6099.0
6029,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,16 GB,Intel Core i7-10750H,"17.3""",Windows 10 Pro,6099.0
6030,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,16 GB,Intel Core i7-10750H,"17.3""",Windows 10 Home,6449.0
6031,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,32 GB,Intel Core i7-10750H,"17.3""",Windows 10 Home,6199.0
6032,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,8 GB,Intel Core i7-10750H,"17.3""",Windows 10 Home,6349.0
6033,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,8 GB,Intel Core i7-10750H,"17.3""",Windows 10 Home,5399.0
6034,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,16 GB,Intel Core i7-10750H,"17.3""",Windows 10 Pro,6249.0
6035,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,8 GB,Intel Core i7-10750H,"17.3""",Windows 10 Home,5349.0
6036,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,8 GB,Intel Core i7-10750H,"17.3""",Windows 10 Pro,6399.0
6037,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,32 GB,Intel Core i7-10750H,"17.3""",Windows 10 Pro,6349.0
6038,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,8 GB,Intel Core i7-10750H,"17.3""",Brak,5399.0
6039,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,16 GB,Intel Core i7-10750H,"17.3""",Brak,5399.0
6040,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,8 GB,Intel Core i7-10750H,"17.3""",Brak,5399.0
6041,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,8 GB,Intel Core i7-10750H,"17.3""",Brak,5599.0
6042,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,16 GB,Intel Core i7-10750H,"17.3""",Windows 10 Pro,5699.0
6043,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,16 GB,Intel Core i7-10750H,"17.3""",Windows 10 Pro,5699.0
6044,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,8 GB,Intel Core i7-10750H,"17.3""",Windows 10 Pro,5499.0
6045,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,8 GB,Intel Core i7-10750H,"17.3""",Windows 10 Pro,5499.0
6046,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,16 GB,Intel Core i7-10750H,"17.3""",Brak,5649.0
6047,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,16 GB,Intel Core i7-10750H,"17.3""",Brak,5499.0
6048,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,8 GB,Intel Core i7-10750H,"17.3""",Windows 10 Home,5649.0
6049,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,16 GB,Intel Core i7-10750H,"17.3""",Brak,5499.0
6050,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,16 GB,Intel Core i7-10750H,"17.3""",Windows 10 Home,5599.0
6051,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,16 GB,Intel Core i7-10750H,"17.3""",Windows 10 Home,6099.0
6052,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,16 GB,Intel Core i7-10750H,"17.3""",Windows 10 Home,5599.0
6053,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,8 GB,Intel Core i7-10750H,"17.3""",Windows 10 Home,6049.0
6054,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,8 GB,Intel Core i7-10750H,"17.3""",Brak,4899.0
6055,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,16 GB,Intel Core i7-10750H,"17.3""",Windows 10 Home,6599.0
6056,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,16 GB,Intel Core i7-10750H,"17.3""",Windows 10 Pro,6599.0
6057,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,16 GB,Intel Core i7-10750H,"17.3""",Windows 10 Pro,7099.0
6058,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,8 GB,Intel Core i7-10750H,"17.3""",Windows 10 Home,5799.0
6059,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,8 GB,Intel Core i7-10750H,"17.3""",Windows 10 Pro,5799.0
6060,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,8 GB,Intel Core i7-10750H,"17.3""",Windows 10 Home,5149.0
6061,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,16 GB,Intel Core i7-10750H,"17.3""",Brak,5799.0
6062,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,8 GB,Intel Core i7-10750H,"17.3""",Brak,5799.0
6063,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,16 GB,Intel Core i7-10750H,"17.3""",Brak,5099.0
6064,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,32 GB,Intel Core i7-10750H,"17.3""",Brak,5949.0
6065,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,8 GB,Intel Core i7-10750H,"17.3""",Windows 10 Home,6749.0
6066,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,8 GB,Intel Core i7-10750H,"17.3""",Brak,4449.0
6067,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,8 GB,Intel Core i7-10750H,"17.3""",Windows 10 Pro,5049.0
6068,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,8 GB,Intel Core i7-10750H,"17.3""",Windows 10 Pro,5049.0
6069,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,16 GB,Intel Core i7-10750H,"17.3""",Windows 10 Pro,6699.0
6070,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,8 GB,Intel Core i7-10750H,"17.3""",Windows 10 Pro,5899.0
6071,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,16 GB,Intel Core i7-10750H,"17.3""",Windows 10 Home,5099.0
6072,MSI Laptop GL75 Leopard 10SCSR-035XPL ,NVIDIA GeForce GTX 1650 Ti,16 GB,Intel Core i7-10750H,"17.3""",Windows 10 Home,5999.0
